order_id,customer_id,store_id,employee_id,order_date,payment_method,discount_pct,order_status
3086,957,13,9,2025/07/23,Credit Card,0.0,Completed
3087,197,7,71,2023-05-05,Store Credit,0.1,PENDING
3088,685,6,63,12/19/2024,credit card,0.0,Completed
3089,1119,4,89,15/12/2023,Cash,0.0,Completed
3090,701,11,47,"April 20, 2025",CASH,0.15,Completed
3091,925,77,14,01/21/2023,PayPal,0.0,Completed
3092,983,12,35,01/07/2023,credit card,0.0,Completed
3093,354,4,1,10/01/2025,Debit Card,0.0,Cancelled
3094,188,7,50,04/02/2026,credit card,0.0,Completed
3095,925,11,21,"June 17, 2025",Debit Card,15%,Completed
3096,1185,4,8,07/18/2023,Credit Card,0.0,Completed
3097,239,12,12,06/29/2023,,0.0,Completed
3098,235,1,88,18-10-2023,Debit Card,10%,Completed
3099,1199,6,50,05-08-2024,NaN,0.15,Completed
3100,734,4,61,2026/04/18,Store Credit,5%,Completed
3101,375,12,77,13-01-2024,PayPal,0.0,Completed
3102,46,8,53,02/01/2023,Debit  Card,0.05,Completed
3103,437,10,46,2026-06-08,PayPal,0.2,Completed
3104,341,77,84,25/05/2024,PayPal,10%,Completed
3105,135,2,52,13/02/2023,Store Credit,0.0,Completed
3106,324,3,21,2024/03/28,PayPal,0.0,Completed
3107,619,9,39,"March 03, 2026",PayPal,0.05,Completed
3108,538,3,16,"October 10, 2024",Cash,0.05,Completed
3109,114,8,9,06/17/2025,Store Credit,0.0,Completed
3110,577,11,51,"March 26, 2026",credit card,0.0,Completed
3111,302,6,74,02 Sep 2024,Credit Card,0.1,Completed
3112,904,11,86,27/10/2025,NaN,0.0,Completed
3113,438,5,52,12-04-2024,Gift Card,5%,Completed
3114,179,13,85,06/21/2026,Store Credit,0.1,Completed
3115,172,9,27,,Gift Card,0.15,Completed
3116,660,6,2,2023-07-28,Cash,0.0,Completed
3117,1029,6,51,29/04/2026,CASH,0.1,Completed
3118,363,5,30,25-03-2024,PayPal,0.1,Completed
3119,719,2,11,16-08-2024,Gift Card,10%,Completed
3120,532,7,28,11-01-2023,Credit Card,0.0,Completed
3121,287,2,79,"April 24, 2023",PayPal,0.25,Completed
3122,263,1,46,"March 19, 2025",NaN,15%,Completed
3123,380,3,999,2026-07-19,Debit  Card,0.0,Returned
3124,1213,8,6,31 Dec 2024,Store Credit,0.1,Completed
3125,1132,3,49,2023-07-02,Credit Card,0.1,completed
3126,985,8,29,04/07/2025,Debit Card,0.0,Completed
3127,717,10,3,20-05-2023,Gift Card,10%,Completed
3128,455,5,88,01/06/2023,Gift Card,0.25,Completed
3129,673,7,39,"June 30, 2024",Debit Card,0.0,Completed
3130,534,13,43,2023-04-01,credit card,0.2,completed
3131,334,2,51,19 Aug 2023,Store Credit,0.1,Completed
3132,721,6,1,04 Apr 2025,NaN,0.0,Completed
3133,803,1,60,03 Mar 2024,Gift Card,0.0,Completed
3134,1090,11,72,"January 06, 2025",,0.1,Completed
3135,698,13,24,01/10/2024,Credit Card,5%,Completed
3136,871,2,33,04 Feb 2026,Gift Card,0.15,Completed
3137,332,8,34,2024/06/02,credit card,0.1,Completed
3138,602,13,1,02/26/2026,Debit  Card,0.15,Completed
3139,171,1,34,21 Mar 2023,Credit Card,0.05,Completed
3140,350,77,38,2025-02-24,PayPal,0.05,Completed
3141,214,5,1,"October 13, 2023",Debit  Card,0.05,Completed
3142,716,77,10,12 Dec 2023,Debit Card,0.0,Completed
3143,409,8,81,"June 16, 2024",Store Credit,10%,Completed
3144,979,77,52,2023/03/12,PayPal,5%,Completed
3145,205,5,14,06/16/2023,Store Credit,0.15,Completed
3146,779,8,59,13/11/2023,PayPal,0.0,Completed
3147,903,9,44,07/07/2023,PayPal,10%,Completed
3148,233,2,52,04/24/2023,PayPal,10%,Completed
3149,882,9,64,2023/04/28,Gift Card,0.0,Completed
3150,355,6,12,2026/02/21,Store Credit,0.0,Completed
3151,549,10,86,2026-03-30,,10%,Completed
3152,626,8,34,19/09/2023,CASH,10%,Completed
3153,562,3,25,03/25/2026,PayPal,10%,Completed
3154,316,5,62,10/01/2025,Credit Card,0.1,Completed
3155,744,8,35,16-07-2026,PayPal,0.1,Completed
3156,946,1,23,29 Mar 2025,PayPal,0.0,Completed
3157,270,77,1,03/31/2023,Debit Card,0.0,Completed
3158,238,12,67,27/04/2023,Gift Card,0.05,Cancelled
3159,567,6,30,2023-02-08,Store Credit,0.05,Completed
3160,42,12,26,2026/03/26,NULL,0.2,Completed
3161,571,1,20,2026/05/20,CASH,0.0,Returned
3162,566,10,38,22 Jul 2025,Debit  Card,0.0,Completed
3163,934,6,11,01/16/2023,CASH,0.0,Completed
3164,884,1,70,"August 17, 2025",-,0.1,Completed
3165,353,10,61,21 Jul 2024,Store Credit,0.05,Completed
3166,644,11,41,02/29/2024,Cash,0.0,Completed
3167,817,10,3,01 Jun 2026,Gift Card,0.0,Returned
3168,307,4,22,04-10-2025,Cash,0.0,Completed
3169,119,9,28,11-08-2025,Store Credit,0.05,Completed
3170,1110,11,22,06/24/2026,Debit Card,25%,Returned
3171,617,7,51,2023-12-04,Store Credit,0.0,Completed
3172,820,4,19,05/13/2024,Debit  Card,0.2,Completed
3173,366,2,34,02/03/2023,Debit Card,0.0,Completed
3174,106,77,34,2026/02/16,Debit  Card,0.25,Completed
3175,339,3,85,2025-05-04,Gift Card,0.0,Completed
3176,747,11,7,12-03-2026,Gift Card,0.05,Completed
3177,107,7,85,2026-06-30,Debit  Card,0.0,Cancelled
3178,782,8,47,30/06/2024,Cash,20%,Returned
3179,650,8,30,10/13/2023,Debit  Card,0.0,Completed
3180,77,3,32,07-04-2025,Credit Card,0.05,Completed
3181,593,11,59,14/05/2024,Store Credit,0.0,Completed
3182,90,8,78,"June 15, 2026",credit card,5%,Completed
3183,273,13,59,05/20/2023,Debit  Card,0.0,Completed
3184,47,2,15,25/04/2023,Debit  Card,0.0,Completed
3185,508,6,15,05 Nov 2023,PayPal,0.0,Completed
3186,1041,10,6,22/04/2024,Debit  Card,0.1,Completed
3187,1056,1,31,27 Jul 2025,Debit Card,0.0,Completed
3188,4,1,72,08/11/2025,Cash,0.0,Completed
3189,38,13,26,07/06/2026,Store Credit,5%,Returned
3190,390,13,48,12/06/2026,Gift Card,0.0,Returned
3191,1170,6,89,"February 08, 2024",Store Credit,0.0,Completed
3192,1022,12,47,01/08/2026,Debit Card,0.05,Completed
3193,986,9,5,05 Dec 2023,Store Credit,5%,Completed
3194,193,11,5,01 Apr 2024,Debit  Card,0.0,Returned
3195,83,13,29,"June 08, 2026",PayPal,0.05,Completed
3196,958,11,49,19 Apr 2023,PayPal,0.05,Completed
3197,132,2,70,2026/07/27,Debit Card,0.0,Cancelled
3198,662,6,59,2024/11/28,Credit Card,0.0,Completed
3199,1031,5,23,2023/08/01,Debit  Card,15%,Returned
3200,369,8,89,19-02-2024,Debit Card,15%,Cancelled
3201,302,4,9,2023-05-13,CASH,0.15,Completed
3202,1111,3,54,05/06/2025,Debit Card,0.0,Completed
3203,1172,9,90,13-12-2025,CASH,0.0,Completed
3204,902,5,8,2025/05/21,Store Credit,0.05,Completed
3205,1220,9,63,28/08/2023,Debit Card,0.0,Completed
3206,1019,8,25,14 Aug 2024,Credit Card,0.0,completed
3207,132,2,2,"January 05, 2023",Gift Card,0.0,Completed
3208,1062,77,21,2024-05-26,Store Credit,10%,Completed
3209,426,3,24,06/29/2024,Gift Card,0.0,Completed
3210,973,77,34,2025/11/22,credit card,0.05,Completed
3211,580,8,21,05 May 2026,Debit Card,0.0,Completed
3212,942,77,10,"May 01, 2026",CASH,0.0,Completed
3213,535,3,1,19/10/2025,Store Credit,5%,Completed
3214,770,2,72,28 May 2026,Gift Card,0.0,Completed
3215,1061,77,64,2026-01-21,Debit Card,0.05,Returned
3216,832,4,41,2023-12-27,credit card,0.1,Completed
3217,355,7,22,2023-04-10,Gift Card,0.0,Completed
3218,1040,77,37,"April 24, 2026",Debit Card,0.0,Completed
3219,58,12,13,2026-02-21,Credit Card,15%,Completed
3220,1153,2,70,27-02-2026,Debit  Card,0.0,Completed
3221,858,7,85,2024-06-17,Debit  Card,0.0,Completed
3222,103,10,79,12/13/2024,Debit  Card,0.0,Completed
3223,1096,13,34,2024/10/28,CASH,5%,Completed
3224,205,9,38,"January 06, 2026",PayPal,10%,Completed
3225,718,4,66,28-10-2025,CASH,0.0,Completed
3226,711,11,75,2024-01-18,Credit Card,0.1,Completed
3227,358,9,58,09/01/2024,Debit Card,0.1,Completed
3228,968,13,85,16-04-2023,Gift Card,10%,Completed
3229,321,13,24,28-07-2023,credit card,20%,Completed
3230,507,11,2,20-03-2023,CASH,0.0,Completed
3231,487,10,49,2023-09-29,Debit  Card,0.0,Completed
3232,413,9,1,"January 20, 2023",-,0.0,Completed
3233,79,8,27,2024/06/22,Cash,0.0,Completed
3234,31,4,52,02-05-2026,-,0.0,Completed
3235,164,10,47,2025/11/18,Store Credit,0.0,Completed
3236,556,10,23,2024/01/31,NULL,0.1,Completed
3237,1216,4,46,08-01-2025,Store Credit,15%,Completed
3238,497,9,6,20/07/2026,Credit Card,0.0,Completed
3239,539,4,44,06/24/2026,Cash,5%,Completed
3240,135,1,70,2023/06/13,Cash,5%,Completed
3241,1212,7,14,"February 13, 2024",Debit  Card,0.1,Completed
3242,656,4,61,"December 21, 2023",Cash,0.05,Completed
3243,89,10,52,01 Oct 2023,Store Credit,0.0,Completed
3244,621,12,61,12/03/2023,Store Credit,0.0,Completed
3245,945,5,62,"August 05, 2025",credit card,0.15,Completed
3246,1040,11,25,20-02-2026,Gift Card,0.0,Completed
3247,748,5,11,10/09/2025,credit card,25%,Completed
3248,173,11,45,15/12/2024,Store Credit,0.1,Completed
3249,753,3,58,"May 21, 2026",credit card,0.25,Completed
3250,209,7,36,2023/07/16,CASH,0.2,Completed
3251,412,77,21,"March 14, 2024",Gift Card,0.0,Completed
3252,461,4,84,11-04-2025,PayPal,0.0,Returned
3253,338,9,81,05/01/2026,CASH,0.0,Completed
3254,1024,10,58,2025-02-28,Credit Card,0.15,Completed
3255,169,1,6,07/09/2025,CASH,0.0,Completed
3256,27,9,999,2023/08/02,Cash,0.05,Cancelled
3257,1013,12,63,2023/12/02,PayPal,10%,Completed
3258,128,13,11,22-10-2025,Gift Card,0.0,Completed
3259,1200,3,62,2023/01/23,CASH,0.0,Completed
3260,592,3,78,2024-06-05,Credit Card,10%,Completed
3261,92,2,57,20/06/2025,Credit Card,0.0,Completed
3262,1146,7,34,11/11/2025,Store Credit,0.05,Returned
3263,195,3,27,04/18/2025,PayPal,0.0,Completed
3264,212,77,63,2023/04/25,Gift Card,0.0,Completed
3265,219,7,36,"June 11, 2023",Store Credit,0.05,Cancelled
3266,930,11,25,2025-05-25,Debit Card,20%,Completed
3267,847,4,47,2025-03-10,Cash,0.0,Completed
3268,1161,13,11,07-10-2025,Debit Card,0.0,Completed
3269,690,10,47,14/12/2024,credit card,0.0,Completed
3270,119,6,80,2023/04/15,Cash,0.15,Completed
3271,145,1,18,2023/07/11,none,0.0,Completed
3272,880,1,37,2023-11-22,none,20%,Completed
3273,966,6,19,"January 23, 2026",CASH,0.0,Completed
3274,679,12,56,07/13/2024,Debit Card,0.2,Cancelled
3275,660,13,35,05-02-2024,CASH,0.0,Completed
3276,295,10,28,"March 16, 2024",Credit Card,0.05,Completed
3277,779,5,87,04-02-2025,Store Credit,0.05,PENDING
3278,385,9,81,11-01-2024,Cash,0.15,Completed
3279,285,1,39,02/15/2026,Credit Card,0.0,Completed
3280,266,8,32,10/18/2024,Debit  Card,15%,Completed
3281,1144,4,20,22 Aug 2023,Debit Card,5%,Completed
3282,427,5,68,2023/03/26,Debit Card,0.0,Completed
3283,6,2,34,05-11-2024,Credit Card,0.15,Completed
3284,670,12,38,02/04/2025,Credit Card,15%,Completed
3285,90,77,16,07/01/2024,,5%,Completed
3286,110,77,75,2023-01-31,CASH,0.05,Completed
3287,1084,8,52,12-06-2024,Store Credit,0.05,Completed
3288,720,3,60,05-12-2023,CASH,0.0,Completed
3289,639,3,75,"October 07, 2025",Gift Card,0.0,Completed
3290,836,77,57,29 Mar 2024,Debit Card,0.0,Completed
3291,728,3,25,"May 09, 2023",Debit  Card,5%,Completed
3292,45,12,90,12/05/2023,Gift Card,0.0,Completed
3293,594,10,32,02/27/2023,Gift Card,0.05,Returned
3294,693,11,45,29-04-2023,Debit  Card,0.0,Completed
3295,446,1,999,"November 29, 2025",Debit Card,20%,Completed
3296,730,5,81,"April 29, 2024",Cash,0.1,Completed
3297,1136,10,63,13/09/2023,Store Credit,0.0,PENDING
3298,211,5,86,2025/09/05,Debit Card,0.1,Completed
3299,409,7,69,18-04-2023,Credit Card,0.0,Completed
3300,711,13,46,05-08-2025,Store Credit,0.0,Completed
3301,781,2,12,19/11/2023,Cash,0.0,Completed
3302,259,10,59,08/02/2023,Store Credit,0.15,Completed
3303,832,3,83,13-07-2025,Cash,15%,Completed
3304,987,7,79,03/08/2023,CASH,0.0,Completed
3305,138,10,39,2025/03/08,Debit Card,10%,Completed
3306,216,1,90,26/05/2026,credit card,0.0,Completed
3307,371,4,5,"July 07, 2024",Credit Card,10%,Completed
3308,419,2,57,2025/12/11,PayPal,0.0,Completed
3309,137,13,10,09/11/2023,Credit Card,5%,Completed
3310,1014,9,27,05-07-2023,credit card,0.0,Completed
3311,219,4,13,"July 20, 2025",Debit  Card,0.0,Completed
3312,484,6,84,2025/04/17,Credit Card,10%,Completed
3313,521,13,62,2024/10/21,Debit Card,0.0,Completed
3314,838,9,89,03/10/2023,PayPal,0.0,Completed
3315,960,77,18,"March 18, 2023",PayPal,0.1,Completed
3316,1061,5,43,01/08/2023,Debit  Card,5%,Completed
3317,266,2,71,28/07/2026,Debit Card,0.25,Completed
3318,394,13,37,2023-09-21,Credit Card,0.0,Completed
3319,295,2,1,15/02/2025,Gift Card,0.15,Completed
3320,1004,2,3,19/12/2024,credit card,0.05,Completed
3321,470,8,31,11/02/2025,Debit Card,0.0,completed
3322,859,9,80,2025/02/27,Gift Card,0.2,Completed
3323,453,6,4,04/06/2026,PayPal,0.0,Completed
3324,16,4,30,15/04/2023,Credit Card,0.05,Completed
3325,1006,12,43,2025/11/19,Debit Card,0.0,Returned
3326,69,12,40,12-02-2023,Debit Card,0.0,PENDING
3327,385,4,87,18-01-2023,credit card,0.1,Completed
3328,736,77,5,2024/01/24,CASH,10%,Completed
3329,774,7,73,07-05-2026,Store Credit,0.0,Completed
3330,623,10,10,27-11-2025,Cash,0.05,Completed
3331,635,5,41,11/11/2023,Debit  Card,10%,Completed
3332,646,10,40,"September 06, 2025",Store Credit,15%,Completed
3333,815,7,52,"October 09, 2024",Credit Card,0.0,Completed
3334,532,12,15,10/05/2023,N/A,0.0,Completed
3335,531,11,74,09-12-2025,Credit Card,0.0,Completed
3336,554,8,51,21/09/2025,Debit  Card,0.0,Completed
3337,561,10,3,12/24/2024,Store Credit,0.0,Returned
3338,847,3,73,01/03/2023,credit card,0.0,Completed
3339,315,3,11,04 Sep 2025,PayPal,20%,Completed
3340,1163,7,58,28 Feb 2026,CASH,0.0,Completed
3341,1123,11,28,15-09-2025,CASH,0.0,Completed
3342,788,10,27,27 Feb 2026,Cash,5%,Completed
3343,459,8,28,"July 23, 2023",Credit Card,0.1,Completed
3344,165,12,51,12-07-2026,PayPal,0.05,Completed
3345,895,77,68,,Cash,15%,Cancelled
3346,828,10,33,07/22/2025,CASH,0.0,Completed
3347,169,9,999,29-06-2026,Gift Card,0.1,Completed
3348,947,5,3,"July 16, 2026",PayPal,0.0,Completed
3349,1095,11,41,30/07/2025,PayPal,5%,Completed
3350,269,3,57,12/04/2023,Debit Card,0.0,Completed
3351,1027,10,83,"January 29, 2025",NULL,10%,Completed
3352,566,4,12,07-01-2024,Debit Card,0.05,Completed
3353,247,77,20,"June 30, 2026",Debit  Card,5%,Completed
3354,467,2,84,,CASH,0.0,Completed
3355,550,11,17,"November 14, 2024",Credit Card,10%,Completed
3356,95,77,50,02/05/2026,credit card,0.0,Completed
3357,1092,9,63,2026/04/17,CASH,0.0,Completed
3358,1062,12,37,31-03-2025,NaN,0.0,Completed
3359,419,13,64,04/11/2023,credit card,0.0,Completed
3360,430,7,12,04 Jun 2026,Store Credit,0.0,Completed
3361,962,2,56,2024/03/20,credit card,0.0,Completed
3362,92,12,7,16/03/2024,PayPal,5%,completed
3363,1050,77,81,05 Aug 2023,CASH,0.0,Completed
3364,848,8,57,05-06-2023,Debit  Card,5%,Completed
3365,429,1,30,"September 08, 2024",Gift Card,0.05,Completed
3366,508,13,70,2023-08-06,credit card,0.15,Completed
3367,585,3,25,"November 20, 2024",Credit Card,0.15,Completed
3368,958,2,71,05/02/2026,PayPal,0.0,Completed
3369,301,1,33,01-08-2024,CASH,10%,Completed
3370,430,7,25,08/29/2025,Debit Card,0.25,Completed
3371,361,4,8,2024-09-07,Gift Card,0.15,Completed
3372,1169,9,24,"October 14, 2025",Gift Card,15%,Completed
3373,190,3,30,"February 20, 2025",Gift Card,0.0,Completed
3374,711,10,1,2023/03/15,Debit Card,0.0,Completed
3375,140,4,27,23/10/2023,PayPal,0.0,Completed
3376,660,1,61,2023-05-27,Gift Card,0.1,Completed
3377,403,77,53,"June 26, 2024",Debit Card,0.05,Completed
3378,180,4,71,07/10/2024,Store Credit,0.0,Completed
3379,889,12,59,2024/12/22,CASH,0.1,Completed
3380,128,5,64,30-10-2024,CASH,5%,Completed
3381,655,9,14,,PayPal,0.05,Completed
3382,1185,3,22,2024/09/05,Store Credit,20%,Returned
3383,703,12,87,12/25/2025,Credit Card,0.05,Completed
3384,1146,10,67,06/19/2023,Debit Card,0.05,Completed
3385,1020,5,57,22 Sep 2023,PayPal,0.05,Completed
3386,1098,4,40,02/16/2025,Debit  Card,10%,Completed
3387,615,2,64,16/09/2025,Credit Card,0.05,Completed
3388,1039,11,82,07/04/2025,Cash,0.0,Completed
3389,599,11,31,16 May 2024,Debit Card,0.1,Completed
3390,636,2,4,19-09-2024,Debit Card,0.05,Completed
3391,799,4,14,08 Oct 2025,Store Credit,0.0,Completed
3392,1123,8,60,"November 29, 2024",CASH,0.1,Completed
3393,876,11,69,09/25/2024,Credit Card,0.0,Completed
3394,1009,6,11,2025/12/28,PayPal,5%,Completed
3395,1080,12,20,2023-02-22,CASH,0.0,Completed
3396,847,9,21,02/20/2026,Store Credit,10%,completed
3397,635,10,54,"December 31, 2024",Credit Card,0.2,Completed
3398,616,11,83,19/05/2023,Credit Card,5%,Completed
3399,102,13,37,24 Mar 2026,Debit  Card,0.0,Completed
3400,679,3,50,26 Aug 2023,PayPal,0.0,Completed
3401,394,6,71,2024-01-10,Credit Card,0.05,Completed
3402,31,1,19,01/20/2023,credit card,0.0,Completed
3403,895,3,60,01 Aug 2025,credit card,0.0,Completed
3404,1041,77,68,2024-12-17,PayPal,0.0,Completed
3405,461,6,36,2025-10-20,Store Credit,0.0,Completed
3406,709,11,41,30-08-2024,Gift Card,0.0,Completed
3407,558,77,3,20 Jun 2026,credit card,0.0,Completed
3408,243,6,85,11 Feb 2023,CASH,5%,Completed
3409,1097,11,5,"August 10, 2023",Cash,0.1,Completed
3410,516,13,31,12/02/2023,Gift Card,0.0,Completed
3411,723,6,52,06 Feb 2026,Debit Card,10%,Completed
3412,1089,1,48,11 Sep 2023,Debit Card,0.0,Completed
3413,435,77,24,2025-09-29,Store Credit,0.2,Completed
3414,1217,2,33,2023/10/06,none,0.0,Completed
3415,1038,4,36,2024-05-30,CASH,0.0,Completed
3416,64,9,29,09/01/2023,PayPal,0.1,Completed
3417,882,4,23,06/20/2026,Debit  Card,0.0,Completed
3418,209,8,42,08/06/2023,Cash,0.0,Returned
3419,325,5,3,02/02/2025,credit card,0.15,Completed
3420,685,77,70,2025-10-27,Debit Card,0.0,Completed
3421,548,1,86,16/05/2024,Store Credit,0.05,Completed
3422,469,6,11,22 May 2025,Debit Card,0.05,Completed
3423,227,11,39,14-05-2024,Cash,0.05,Completed
3424,571,5,63,2024/04/04,CASH,0.0,Completed
3425,408,10,86,17 Aug 2024,Cash,15%,Completed
3426,953,1,33,2024/06/03,NULL,0.1,Completed
3427,558,9,15,08 Sep 2024,Debit Card,0.0,Completed
3428,600,5,29,2024-05-22,PayPal,0.0,Completed
3429,44,4,3,2024-07-31,Gift Card,0.0,Completed
3430,614,1,63,09 Jun 2025,CASH,0.0,Completed
3431,441,5,65,2023-03-28,credit card,0.0,Returned
3432,981,6,46,"March 19, 2025",Debit Card,0.0,Completed
3433,200,7,11,04-06-2023,Store Credit,0.0,Completed
3434,1005,4,19,24-01-2025,credit card,15%,Completed
3435,891,77,67,2026/07/06,Store Credit,10%,Completed
3436,342,4,68,2026-04-30,PayPal,0.0,Completed
3437,288,8,89,"June 28, 2025",credit card,0.0,Completed
3438,1147,1,22,"May 11, 2026",Cash,0.0,Completed
3439,1099,12,4,16-05-2026,Gift Card,0.1,Completed
3440,361,8,29,"April 27, 2023",Credit Card,0.0,Completed
3441,574,8,12,13 Mar 2023,Cash,0.05,Completed
3442,296,5,5,31/05/2023,Cash,0.0,Completed
3443,897,4,32,14-06-2024,credit card,0.0,Completed
3444,801,4,38,25 Jan 2024,credit card,5%,Completed
3445,227,9,8,07/09/2023,Gift Card,0.1,Completed
3446,739,3,69,2023-04-05,Credit Card,0.05,Completed
3447,370,13,58,18/09/2024,credit card,0.0,Completed
3448,308,6,3,13/01/2023,Gift Card,0.0,Completed
3449,413,6,30,09/15/2023,Credit Card,0.0,Completed
3450,119,10,43,02 Mar 2023,Store Credit,0.05,Completed
3451,306,4,9,13/05/2026,PayPal,0.0,Completed
3452,410,7,51,27/11/2025,Credit Card,0.0,Completed
3453,342,77,65,"November 13, 2024",Gift Card,0.05,Completed
3454,417,5,79,03 Dec 2023,Gift Card,0.05,Completed
3455,689,77,50,10/17/2025,CASH,0.0,Completed
3456,167,9,69,04/01/2024,Debit  Card,0.05,Completed
3457,134,10,12,10/04/2023,Cash,0.0,Completed
3458,918,6,76,03/09/2025,N/A,0.0,Completed
3459,459,8,50,2023/05/27,CASH,0.05,Completed
3460,560,4,74,12/03/2024,none,0.0,Completed
3461,355,4,11,"October 17, 2023",Cash,0.0,Completed
3462,419,11,81,2023-06-28,Cash,0.0,Completed
3463,212,12,50,"December 08, 2024",Debit  Card,0.0,Completed
3464,240,1,46,18/01/2024,Gift Card,0.1,Completed
3465,844,9,44,28/03/2023,PayPal,10%,Completed
3466,1214,3,75,31 Jan 2023,Cash,0.0,Completed
3467,316,12,90,"January 29, 2024",Debit Card,0.25,Completed
3468,785,4,83,20/05/2023,CASH,0.1,Completed
3469,472,77,48,,Debit  Card,0.0,Completed
3470,19,11,72,11/22/2025,Store Credit,0.0,Completed
3471,941,6,20,,Debit  Card,0.1,completed
3472,990,77,83,"January 21, 2023",CASH,0.15,Completed
3473,766,7,11,01/24/2026,Store Credit,0.0,Completed
3474,1149,1,19,03-03-2023,CASH,0.0,Cancelled
3475,847,6,12,12/05/2023,CASH,0.0,Completed
3476,727,8,7,04/04/2026,Gift Card,0.0,Completed
3477,1070,5,4,07/05/2024,Cash,0.05,Completed
3478,1180,9,47,28/07/2025,Gift Card,0.0,Completed
3479,537,1,87,2025/09/23,credit card,0.05,Completed
3480,274,7,35,07/21/2025,CASH,10%,Completed
3481,515,8,15,14/07/2026,CASH,0.05,Completed
3482,235,12,6,30/06/2025,Debit  Card,0.0,Returned
3483,96,1,23,2024/06/11,CASH,0.0,Completed
3484,1048,3,18,"November 02, 2025",PayPal,0.0,PENDING
3485,689,11,11,2023/10/29,Credit Card,0.0,Completed
3486,54,10,33,06/02/2026,credit card,0.0,Completed
3487,642,2,57,"March 12, 2025",Gift Card,10%,Completed
3488,663,1,77,"March 06, 2024",Debit  Card,5%,Cancelled
3489,313,1,85,2024/02/09,Gift Card,0.1,Completed
3490,614,4,23,"April 29, 2023",PayPal,0.05,Completed
3491,1194,77,3,2023-01-05,Store Credit,0.0,Completed
3492,968,2,8,2023/01/23,Cash,0.0,Completed
3493,869,9,79,"June 04, 2023",Debit  Card,0.0,Completed
3494,53,4,77,20 Sep 2025,Debit  Card,0.0,Completed
3495,392,11,70,"April 05, 2026",credit card,10%,Completed
3496,370,77,74,2024/07/02,Debit  Card,0.0,Completed
3497,416,4,66,30-09-2025,Gift Card,0.0,Returned
3498,856,12,88,22-07-2023,Cash,0.05,Completed
3499,274,4,19,21 Oct 2024,Store Credit,20%,Completed
3500,769,3,90,"November 20, 2025",Debit  Card,15%,Completed
3501,612,77,22,2025/10/24,PayPal,15%,Completed
3502,997,4,22,2026-01-21,credit card,10%,Completed
